MP_OF,MP CODE,MP NAME,BESOIN (KG),ORDRE PRODUCTION,DATE FABRICATION,DATE PESEE,Temps pesee (15 ou 30 minutes)
C39024030000454924,C3902403,Tinosorb M **,40.8,454924,2024-03-29 09:52:00.000,2024-03-27,30
C39024030000456507,C3902403,Tinosorb M **,40.8,456507,2024-03-29 23:58:00.000,2024-03-27,15
C273500000456402,C27350,PROPYLENE GLYCOL,20.2,456402,2024-03-29 08:42:00.000,2024-03-27,30
C273500000456402,C27350,PROPYLENE GLYCOL,20.2,456402,2024-03-29 08:42:00.000,2024-03-27,30
C215350000456402,C21535,CARBOMER1342/PEM TR1 USP,2.02,456402,2024-03-29 08:42:00.000,2024-03-27,30
C215350000456402,C21535,CARBOMER1342/PEM TR1 USP,2.02,456402,2024-03-29 08:42:00.000,2024-03-27,30
C39007020000454924,C3900702,dl-alpha-Tocopherol,20.4,454924,2024-03-29 09:52:00.000,2024-03-27,30
C39007020000456507,C3900702,dl-alpha-Tocopherol,20.4,456507,2024-03-29 23:58:00.000,2024-03-27,15
C39007020000454924,C3900702,dl-alpha-Tocopherol,20.4,454924,2024-03-29 09:52:00.000,2024-03-27,30
C39007020000456507,C3900702,dl-alpha-Tocopherol,20.4,456507,2024-03-29 23:58:00.000,2024-03-27,15
C39007990000454924,C3900799,C12-15 Alkyl Benzoate,169.32,454924,2024-03-29 09:52:00.000,2024-03-27,30
C39007990000456507,C3900799,C12-15 Alkyl Benzoate,169.32,456507,2024-03-29 23:58:00.000,2024-03-27,15
C39007990000454924,C3900799,C12-15 Alkyl Benzoate,169.32,454924,2024-03-29 09:52:00.000,2024-03-27,30
C39007990000456507,C3900799,C12-15 Alkyl Benzoate,169.32,456507,2024-03-29 23:58:00.000,2024-03-27,15
C270680000454924,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,454924,2024-03-29 09:52:00.000,2024-03-27,30
C270680000456507,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456507,2024-03-29 23:58:00.000,2024-03-27,15
C270680000454924,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,454924,2024-03-29 09:52:00.000,2024-03-27,30
C270680000456507,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456507,2024-03-29 23:58:00.000,2024-03-27,15
C285000000454924,C28500,TRIETHANOLAMINE,2.856,454924,2024-03-29 09:52:00.000,2024-03-27,30
C285000000456507,C28500,TRIETHANOLAMINE,2.856,456507,2024-03-29 23:58:00.000,2024-03-27,15
C285000000454924,C28500,TRIETHANOLAMINE,2.856,454924,2024-03-29 09:52:00.000,2024-03-27,30
C285000000456507,C28500,TRIETHANOLAMINE,2.856,456507,2024-03-29 23:58:00.000,2024-03-27,15
C39002210000454924,C3900221,VP/EICOSENE COPOLYMER,51.0,454924,2024-03-29 09:52:00.000,2024-03-27,30
C39002210000456507,C3900221,VP/EICOSENE COPOLYMER,51.0,456507,2024-03-29 23:58:00.000,2024-03-27,15
C39002210000454924,C3900221,VP/EICOSENE COPOLYMER,51.0,454924,2024-03-29 09:52:00.000,2024-03-27,30
C39002210000456507,C3900221,VP/EICOSENE COPOLYMER,51.0,456507,2024-03-29 23:58:00.000,2024-03-27,15
C234000000456359,C23400,ETHANOL ANHYDRE,221.1903,456359,2024-03-29 17:11:00.000,2024-03-27,30
C205360000454918,C20536,ADAPALENE JPN NVS,4.08,454918,2024-03-31 00:00:00.000,2024-03-28,30
C205360000454918,C20536,ADAPALENE JPN NVS,4.08,454918,2024-03-31 00:00:00.000,2024-03-28,30
C273550000454918,C27355,PROPYLENE GLYCOL JPN,163.2,454918,2024-03-31 00:00:00.000,2024-03-28,30
C273550000454918,C27355,PROPYLENE GLYCOL JPN,163.2,454918,2024-03-31 00:00:00.000,2024-03-28,30
C210220000454918,C21022,BENZOYL PEROXYD HYD JPN,142.8,454918,2024-03-31 00:00:00.000,2024-03-28,30
C210220000454918,C21022,BENZOYL PEROXYD HYD JPN,142.8,454918,2024-03-31 00:00:00.000,2024-03-28,30
C230520000454918,C23052,DIOCTYL Na SULFOSUCCINATE JPN,2.04,454918,2024-03-31 00:00:00.000,2024-03-28,30
C230520000454918,C23052,DIOCTYL Na SULFOSUCCINATE JPN,2.04,454918,2024-03-31 00:00:00.000,2024-03-28,30
C231550000454918,C23155,EDTA DISODIUM JPN,4.08,454918,2024-03-31 00:00:00.000,2024-03-28,30
C231550000454918,C23155,EDTA DISODIUM JPN,4.08,454918,2024-03-31 00:00:00.000,2024-03-28,30
C270450000454918,C27045,POLOXAMER 124 JPN,8.16,454918,2024-03-31 00:00:00.000,2024-03-28,30
C270450000454918,C27045,POLOXAMER 124 JPN,8.16,454918,2024-03-31 00:00:00.000,2024-03-28,30
C203000000454918,C20300,ACRYLAMIDE COPOLYMER,163.2,454918,2024-03-31 00:00:00.000,2024-03-28,30
C203000000454918,C20300,ACRYLAMIDE COPOLYMER,163.2,454918,2024-03-31 00:00:00.000,2024-03-28,30
C235520000454918,C23552,GLYCEROL JPN,163.2,454918,2024-03-31 00:00:00.000,2024-03-28,30
C235520000454918,C23552,GLYCEROL JPN,163.2,454918,2024-03-31 00:00:00.000,2024-03-28,30
C256300000456353,C25630,OLEIQUE ALCOOL,0.2346,456353,2024-04-02 00:30:00.000,2024-03-29,30
C256300000456417,C25630,OLEIQUE ALCOOL,20.2,456417,2024-04-02 09:41:00.000,2024-03-29,15
C256300000456400,C25630,OLEIQUE ALCOOL,0.2346,456400,2024-04-02 10:26:00.000,2024-03-29,15
C256300000456401,C25630,OLEIQUE ALCOOL,0.2346,456401,2024-04-02 21:11:00.000,2024-03-29,15
C256300000456353,C25630,OLEIQUE ALCOOL,0.2346,456353,2024-04-02 00:30:00.000,2024-03-29,30
C256300000456417,C25630,OLEIQUE ALCOOL,20.2,456417,2024-04-02 09:41:00.000,2024-03-29,15
C256300000456400,C25630,OLEIQUE ALCOOL,0.2346,456400,2024-04-02 10:26:00.000,2024-03-29,15
C256300000456401,C25630,OLEIQUE ALCOOL,0.2346,456401,2024-04-02 21:11:00.000,2024-03-29,15
C270680000456508,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456508,2024-04-02 15:12:00.000,2024-03-29,30
C270680000456508,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456508,2024-04-02 15:12:00.000,2024-03-29,30
C273010000456443,C27301,PROPYL PARABEN JPN,0.204,456443,2024-04-02 03:37:00.000,2024-03-29,30
C273010000456444,C27301,PROPYL PARABEN JPN,0.204,456444,2024-04-02 10:32:00.000,2024-03-29,15
C273010000456445,C27301,PROPYL PARABEN JPN,0.204,456445,2024-04-02 19:04:00.000,2024-03-29,15
C273010000456443,C27301,PROPYL PARABEN JPN,0.204,456443,2024-04-02 03:37:00.000,2024-03-29,30
C273010000456444,C27301,PROPYL PARABEN JPN,0.204,456444,2024-04-02 10:32:00.000,2024-03-29,15
C273010000456445,C27301,PROPYL PARABEN JPN,0.204,456445,2024-04-02 19:04:00.000,2024-03-29,15
C254100000456496,C25410,NA LAURETH SULFATE CLOBEX,515.1,456496,2024-04-02 01:50:00.000,2024-03-29,30
C254100000456496,C25410,NA LAURETH SULFATE CLOBEX,515.1,456496,2024-04-02 01:50:00.000,2024-03-29,30
C273500000456186,C27350,PROPYLENE GLYCOL,40.4,456186,2024-04-02 00:25:00.000,2024-03-29,30
C273500000456216,C27350,PROPYLENE GLYCOL,142.8,456216,2024-04-02 02:46:00.000,2024-03-29,15
C273500000456417,C27350,PROPYLENE GLYCOL,20.2,456417,2024-04-02 09:41:00.000,2024-03-29,15
C273500000456185,C27350,PROPYLENE GLYCOL,40.4,456185,2024-04-02 21:47:00.000,2024-03-29,15
C273500000456186,C27350,PROPYLENE GLYCOL,40.4,456186,2024-04-02 00:25:00.000,2024-03-29,30
C273500000456216,C27350,PROPYLENE GLYCOL,142.8,456216,2024-04-02 02:46:00.000,2024-03-29,15
C273500000456417,C27350,PROPYLENE GLYCOL,20.2,456417,2024-04-02 09:41:00.000,2024-03-29,15
C273500000456185,C27350,PROPYLENE GLYCOL,40.4,456185,2024-04-02 21:47:00.000,2024-03-29,15
C270500000456186,C27050,POLOXAMER 182,2.02,456186,2024-04-02 00:25:00.000,2024-03-29,30
C270500000456216,C27050,POLOXAMER 182,7.07,456216,2024-04-02 02:46:00.000,2024-03-29,15
C270500000456185,C27050,POLOXAMER 182,2.02,456185,2024-04-02 21:47:00.000,2024-03-29,15
C270500000456186,C27050,POLOXAMER 182,2.02,456186,2024-04-02 00:25:00.000,2024-03-29,30
C270500000456216,C27050,POLOXAMER 182,7.07,456216,2024-04-02 02:46:00.000,2024-03-29,15
C270500000456185,C27050,POLOXAMER 182,2.02,456185,2024-04-02 21:47:00.000,2024-03-29,15
C39025200000456508,C3902520,Trisodium Ethylenediamine Disu,2.04,456508,2024-04-02 15:12:00.000,2024-03-29,30
C39025200000456508,C3902520,Trisodium Ethylenediamine Disu,2.04,456508,2024-04-02 15:12:00.000,2024-03-29,30
C214650000456443,C21465,CARBO 940/POL980 JPN,6.63,456443,2024-04-02 03:37:00.000,2024-03-29,30
C214650000456444,C21465,CARBO 940/POL980 JPN,6.63,456444,2024-04-02 10:32:00.000,2024-03-29,15
C214650000456445,C21465,CARBO 940/POL980 JPN,6.63,456445,2024-04-02 19:04:00.000,2024-03-29,15
C214650000456443,C21465,CARBO 940/POL980 JPN,6.63,456443,2024-04-02 03:37:00.000,2024-03-29,30
C214650000456444,C21465,CARBO 940/POL980 JPN,6.63,456444,2024-04-02 10:32:00.000,2024-03-29,15
C214650000456445,C21465,CARBO 940/POL980 JPN,6.63,456445,2024-04-02 19:04:00.000,2024-03-29,15
C270200000456417,C27020,PHENOXYETHANOL,10.1,456417,2024-04-02 09:41:00.000,2024-03-29,30
C270200000456417,C27020,PHENOXYETHANOL,10.1,456417,2024-04-02 09:41:00.000,2024-03-29,30
C215800000456417,C21580,CETEARETH-20 EP,30.3,456417,2024-04-02 09:41:00.000,2024-03-29,30
C215800000456417,C21580,CETEARETH-20 EP,30.3,456417,2024-04-02 09:41:00.000,2024-03-29,30
C39024030000456508,C3902403,Tinosorb M **,40.8,456508,2024-04-02 15:12:00.000,2024-03-29,30
C39024030000456508,C3902403,Tinosorb M **,40.8,456508,2024-04-02 15:12:00.000,2024-03-29,30
C267100000456353,C26710,PEG 40 STEARATE,0.7038,456353,2024-04-02 00:30:00.000,2024-03-29,30
C267100000456400,C26710,PEG 40 STEARATE,0.7038,456400,2024-04-02 10:26:00.000,2024-03-29,15
C267100000456401,C26710,PEG 40 STEARATE,0.7038,456401,2024-04-02 21:11:00.000,2024-03-29,15
C267100000456353,C26710,PEG 40 STEARATE,0.7038,456353,2024-04-02 00:30:00.000,2024-03-29,30
C267100000456400,C26710,PEG 40 STEARATE,0.7038,456400,2024-04-02 10:26:00.000,2024-03-29,15
C267100000456401,C26710,PEG 40 STEARATE,0.7038,456401,2024-04-02 21:11:00.000,2024-03-29,15
C214600000456186,C21460,CARBOMER 940/POL 980,8.08,456186,2024-04-02 00:25:00.000,2024-03-29,30
C214600000456216,C21460,CARBOMER 940/POL 980,28.56,456216,2024-04-02 02:46:00.000,2024-03-29,15
C214600000456185,C21460,CARBOMER 940/POL 980,8.08,456185,2024-04-02 21:47:00.000,2024-03-29,15
C214600000456186,C21460,CARBOMER 940/POL 980,8.08,456186,2024-04-02 00:25:00.000,2024-03-29,30
C214600000456216,C21460,CARBOMER 940/POL 980,28.56,456216,2024-04-02 02:46:00.000,2024-03-29,15
C214600000456185,C21460,CARBOMER 940/POL 980,8.08,456185,2024-04-02 21:47:00.000,2024-03-29,15
C215350000456417,C21535,CARBOMER1342/PEM TR1 USP,2.02,456417,2024-04-02 09:41:00.000,2024-03-29,30
C215350000456417,C21535,CARBOMER1342/PEM TR1 USP,2.02,456417,2024-04-02 09:41:00.000,2024-03-29,30
C273000000456353,C27300,PROPYL PARABEN,0.02346,456353,2024-04-02 00:30:00.000,2024-03-29,30
C273000000456417,C27300,PROPYL PARABEN,1.01,456417,2024-04-02 09:41:00.000,2024-03-29,15
C273000000456400,C27300,PROPYL PARABEN,0.02346,456400,2024-04-02 10:26:00.000,2024-03-29,15
C273000000456401,C27300,PROPYL PARABEN,0.02346,456401,2024-04-02 21:11:00.000,2024-03-29,15
C273000000456353,C27300,PROPYL PARABEN,0.02346,456353,2024-04-02 00:30:00.000,2024-03-29,30
C273000000456417,C27300,PROPYL PARABEN,1.01,456417,2024-04-02 09:41:00.000,2024-03-29,15
C273000000456400,C27300,PROPYL PARABEN,0.02346,456400,2024-04-02 10:26:00.000,2024-03-29,15
C273000000456401,C27300,PROPYL PARABEN,0.02346,456401,2024-04-02 21:11:00.000,2024-03-29,15
C270760000456496,C27076,POLYQUATERNIUM 10 CLOBEX,60.6,456496,2024-04-02 01:50:00.000,2024-03-29,30
C270760000456496,C27076,POLYQUATERNIUM 10 CLOBEX,60.6,456496,2024-04-02 01:50:00.000,2024-03-29,30
C264000000456190,C26400,PARAFFINE LIQ110-230,176.75,456190,2024-04-02 05:00:00.000,2024-03-29,30
C214600000456184,C21460,CARBOMER 940/POL 980,8.08,456184,2024-04-03 19:52:00.000,2024-04-01,30
C214600000456184,C21460,CARBOMER 940/POL 980,8.08,456184,2024-04-03 19:52:00.000,2024-04-01,30
C254500000456250,C25450,NA LAURYL SULFATE,13.332,456250,2024-04-03 17:54:00.000,2024-04-01,30
C254500000456250,C25450,NA LAURYL SULFATE,13.332,456250,2024-04-03 17:54:00.000,2024-04-01,30
C270760000456497,C27076,POLYQUATERNIUM 10 CLOBEX,60.6,456497,2024-04-03 21:16:00.000,2024-04-01,30
C270760000456497,C27076,POLYQUATERNIUM 10 CLOBEX,60.6,456497,2024-04-03 21:16:00.000,2024-04-01,30
C288400000456288,C28840,VITAMINE E,0.0061200000000000004,456288,2024-04-03 13:00:00.000,2024-04-01,30
C288400000456289,C28840,VITAMINE E,0.0061200000000000004,456289,2024-04-03 23:00:00.000,2024-04-01,15
C288400000456288,C28840,VITAMINE E,0.0061200000000000004,456288,2024-04-03 13:00:00.000,2024-04-01,30
C288400000456289,C28840,VITAMINE E,0.0061200000000000004,456289,2024-04-03 23:00:00.000,2024-04-01,15
C215260000456238,C21526,CARBOMER HOMOPOLYMER (TYPE C),33.66,456238,2024-04-03 01:57:00.000,2024-04-01,30
C215260000456238,C21526,CARBOMER HOMOPOLYMER (TYPE C),33.66,456238,2024-04-03 01:57:00.000,2024-04-01,30
C287500000456288,C28750,VASELINE BLANC VISQ,227.2448,456288,2024-04-03 13:00:00.000,2024-04-01,30
C287500000456289,C28750,VASELINE BLANC VISQ,227.2448,456289,2024-04-03 23:00:00.000,2024-04-01,15
C287500000456288,C28750,VASELINE BLANC VISQ,227.2448,456288,2024-04-03 13:00:00.000,2024-04-01,30
C287500000456289,C28750,VASELINE BLANC VISQ,227.2448,456289,2024-04-03 23:00:00.000,2024-04-01,15
C217000000456420,C21700,CETYLIQUE ALCOOL,35.35,456420,2024-04-03 07:03:00.000,2024-04-01,30
C217000000456250,C21700,CETYLIQUE ALCOOL,13.332,456250,2024-04-03 17:54:00.000,2024-04-01,15
C217000000456420,C21700,CETYLIQUE ALCOOL,35.35,456420,2024-04-03 07:03:00.000,2024-04-01,30
C217000000456250,C21700,CETYLIQUE ALCOOL,13.332,456250,2024-04-03 17:54:00.000,2024-04-01,15
C205000000456184,C20500,ACRYLATES COPOLYMER,20.2,456184,2024-04-03 19:52:00.000,2024-04-01,30
C205000000456184,C20500,ACRYLATES COPOLYMER,20.2,456184,2024-04-03 19:52:00.000,2024-04-01,30
C229800000456420,C22980,DIMETICONE 20 CST,5.05,456420,2024-04-03 07:03:00.000,2024-04-01,30
C229800000456420,C22980,DIMETICONE 20 CST,5.05,456420,2024-04-03 07:03:00.000,2024-04-01,30
C252310000456497,C25231,NA CITRATE JPN,78.78,456497,2024-04-03 21:16:00.000,2024-04-01,30
C252310000456497,C25231,NA CITRATE JPN,78.78,456497,2024-04-03 21:16:00.000,2024-04-01,30
C273010000456446,C27301,PROPYL PARABEN JPN,0.204,456446,2024-04-03 10:06:00.000,2024-04-01,30
C273010000456446,C27301,PROPYL PARABEN JPN,0.204,456446,2024-04-03 10:06:00.000,2024-04-01,30
C233500000456506,C23350,ETHYLHEXYL TRIAZONE,20.4,456506,2024-04-03 06:47:00.000,2024-04-01,30
C233500000456506,C23350,ETHYLHEXYL TRIAZONE,20.4,456506,2024-04-03 06:47:00.000,2024-04-01,30
C253000000456238,C25300,NA HYDROXYDE,5.661,456238,2024-04-03 01:57:00.000,2024-04-01,30
C253000000456420,C25300,NA HYDROXYDE,29.29,456420,2024-04-03 07:03:00.000,2024-04-01,15
C253000000456250,C25300,NA HYDROXYDE,0.0,456250,2024-04-03 17:54:00.000,2024-04-01,15
C253000000456184,C25300,NA HYDROXYDE,1.734,456184,2024-04-03 19:52:00.000,2024-04-01,15
C253000000456238,C25300,NA HYDROXYDE,5.661,456238,2024-04-03 01:57:00.000,2024-04-01,30
C253000000456420,C25300,NA HYDROXYDE,29.29,456420,2024-04-03 07:03:00.000,2024-04-01,15
C253000000456250,C25300,NA HYDROXYDE,0.0,456250,2024-04-03 17:54:00.000,2024-04-01,15
C253000000456184,C25300,NA HYDROXYDE,1.734,456184,2024-04-03 19:52:00.000,2024-04-01,15
C233300000456506,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456506,2024-04-03 06:47:00.000,2024-04-01,30
C233300000456506,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456506,2024-04-03 06:47:00.000,2024-04-01,30
C39025200000456506,C3902520,Trisodium Ethylenediamine Disu,2.04,456506,2024-04-03 06:47:00.000,2024-04-01,30
C39025200000456506,C3902520,Trisodium Ethylenediamine Disu,2.04,456506,2024-04-03 06:47:00.000,2024-04-01,30
C39004870000456506,C3900487,Carbomer Copolymer NF Type A,2.04,456506,2024-04-03 06:47:00.000,2024-04-01,30
C39004870000456506,C3900487,Carbomer Copolymer NF Type A,2.04,456506,2024-04-03 06:47:00.000,2024-04-01,30
C231550000456446,C23155,EDTA DISODIUM JPN,0.51,456446,2024-04-03 10:06:00.000,2024-04-01,30
C231550000456446,C23155,EDTA DISODIUM JPN,0.51,456446,2024-04-03 10:06:00.000,2024-04-01,30
C214650000456446,C21465,CARBO 940/POL980 JPN,6.63,456446,2024-04-03 10:06:00.000,2024-04-01,30
C214650000456446,C21465,CARBO 940/POL980 JPN,6.63,456446,2024-04-03 10:06:00.000,2024-04-01,30
C232000000456250,C23200,EDTA TETRASODIUM,3.6829650000000003,456250,2024-04-03 17:54:00.000,2024-04-01,30
C232000000456250,C23200,EDTA TETRASODIUM,3.6829650000000003,456250,2024-04-03 17:54:00.000,2024-04-01,30
C233000000456497,C23300,ETHANOL 96% V/V,303.0,456497,2024-04-03 21:16:00.000,2024-04-01,30
C233000000456497,C23300,ETHANOL 96% V/V,303.0,456497,2024-04-03 21:16:00.000,2024-04-01,30
C39007990000456506,C3900799,C12-15 Alkyl Benzoate,169.32,456506,2024-04-03 06:47:00.000,2024-04-01,30
C39007990000456506,C3900799,C12-15 Alkyl Benzoate,169.32,456506,2024-04-03 06:47:00.000,2024-04-01,30
C254100000456497,C25410,NA LAURETH SULFATE CLOBEX,515.1,456497,2024-04-03 21:16:00.000,2024-04-01,30
C205310000456356,C20531,ADAPALENE FINORGA NVS,1.01,456356,2024-04-04 17:14:00.000,2024-04-02,30
C205310000456356,C20531,ADAPALENE FINORGA NVS,1.01,456356,2024-04-04 17:14:00.000,2024-04-02,30
C39007020000456492,C3900702,dl-alpha-Tocopherol,20.4,456492,2024-04-04 08:24:00.000,2024-04-02,30
C39007020000456492,C3900702,dl-alpha-Tocopherol,20.4,456492,2024-04-04 08:24:00.000,2024-04-02,30
C273500000456416,C27350,PROPYLENE GLYCOL,20.2,456416,2024-04-04 05:50:00.000,2024-04-02,30
C273500000456215,C27350,PROPYLENE GLYCOL,142.8,456215,2024-04-04 12:45:00.000,2024-04-02,15
C273500000456356,C27350,PROPYLENE GLYCOL,40.4,456356,2024-04-04 17:14:00.000,2024-04-02,15
C273500000456416,C27350,PROPYLENE GLYCOL,20.2,456416,2024-04-04 05:50:00.000,2024-04-02,30
C273500000456215,C27350,PROPYLENE GLYCOL,142.8,456215,2024-04-04 12:45:00.000,2024-04-02,15
C273500000456356,C27350,PROPYLENE GLYCOL,40.4,456356,2024-04-04 17:14:00.000,2024-04-02,15
C210050000456215,C21005,BENZOYL PEROXYD HYD ARKEMA,241.4976,456215,2024-04-04 12:45:00.000,2024-04-02,30
C210050000456215,C21005,BENZOYL PEROXYD HYD ARKEMA,241.4976,456215,2024-04-04 12:45:00.000,2024-04-02,30
C285000000456492,C28500,TRIETHANOLAMINE,25.092,456492,2024-04-04 08:24:00.000,2024-04-02,30
C285000000456492,C28500,TRIETHANOLAMINE,25.092,456492,2024-04-04 08:24:00.000,2024-04-02,30
C280000000456416,C28000,SORBITAN MONOSTEARAT,20.2,456416,2024-04-04 05:50:00.000,2024-04-02,30
C280000000456416,C28000,SORBITAN MONOSTEARAT,20.2,456416,2024-04-04 05:50:00.000,2024-04-02,30
C214600000456215,C21460,CARBOMER 940/POL 980,28.56,456215,2024-04-04 12:45:00.000,2024-04-02,30
C214600000456215,C21460,CARBOMER 940/POL 980,28.56,456215,2024-04-04 12:45:00.000,2024-04-02,30
C205000000456215,C20500,ACRYLATES COPOLYMER,71.05,456215,2024-04-04 12:45:00.000,2024-04-02,30
C205000000456215,C20500,ACRYLATES COPOLYMER,71.05,456215,2024-04-04 12:45:00.000,2024-04-02,30
C39005030000456492,C3900503,DICAPRYLYL CARBONATE,81.6,456492,2024-04-04 08:24:00.000,2024-04-02,30
C39005030000456492,C3900503,DICAPRYLYL CARBONATE,81.6,456492,2024-04-04 08:24:00.000,2024-04-02,30
C273000000456416,C27300,PROPYL PARABEN,1.01,456416,2024-04-04 05:50:00.000,2024-04-02,30
C273000000456416,C27300,PROPYL PARABEN,1.01,456416,2024-04-04 05:50:00.000,2024-04-02,30
C278500000456215,C27850,SILICE COLLOIDAL ANH,0.7461,456215,2024-04-04 12:45:00.000,2024-04-02,30
C278500000456215,C27850,SILICE COLLOIDAL ANH,0.7461,456215,2024-04-04 12:45:00.000,2024-04-02,30
C210160000456356,C21016,BENZOYL PEROXYD HYD EPIDUO MEX,35.7,456356,2024-04-04 17:14:00.000,2024-04-02,30
C210160000456356,C21016,BENZOYL PEROXYD HYD EPIDUO MEX,35.7,456356,2024-04-04 17:14:00.000,2024-04-02,30
C299980000456492,C29998,SACHE 1000L BIB CHASSIS PLAST,3.0,456492,2024-04-04 08:24:00.000,2024-04-02,30
C299980000456492,C29998,SACHE 1000L BIB CHASSIS PLAST,3.0,456492,2024-04-04 08:24:00.000,2024-04-02,30
C39025690000456492,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,102.0,456492,2024-04-04 08:24:00.000,2024-04-02,30
C39025690000456492,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,102.0,456492,2024-04-04 08:24:00.000,2024-04-02,30
C39002190000456492,C3900219,CETYL PHOSPHATE,40.8,456492,2024-04-04 08:24:00.000,2024-04-02,30
C39002190000456492,C3900219,CETYL PHOSPHATE,40.8,456492,2024-04-04 08:24:00.000,2024-04-02,30
C203000000456356,C20300,ACRYLAMIDE COPOLYMER,40.4,456356,2024-04-04 17:14:00.000,2024-04-02,30
C203000000456356,C20300,ACRYLAMIDE COPOLYMER,40.4,456356,2024-04-04 17:14:00.000,2024-04-02,30
C283500000456416,C28350,STEARYLIQUE ALCOOL,25.25,456416,2024-04-04 05:50:00.000,2024-04-02,30
C283500000456416,C28350,STEARYLIQUE ALCOOL,25.25,456416,2024-04-04 05:50:00.000,2024-04-02,30
C39005040000456492,C3900504,Dibutyl Adipate,81.6,456492,2024-04-04 08:24:00.000,2024-04-02,30
C39005040000456492,C3900504,Dibutyl Adipate,81.6,456492,2024-04-04 08:24:00.000,2024-04-02,30
C231500000456416,C23150,EDTA DISODIUM,0.505,456416,2024-04-04 05:50:00.000,2024-04-02,30
C231500000456215,C23150,EDTA DISODIUM,3.535,456215,2024-04-04 12:45:00.000,2024-04-02,15
C231500000456356,C23150,EDTA DISODIUM,1.01,456356,2024-04-04 17:14:00.000,2024-04-02,15
C231500000456416,C23150,EDTA DISODIUM,0.505,456416,2024-04-04 05:50:00.000,2024-04-02,30
C231500000456215,C23150,EDTA DISODIUM,3.535,456215,2024-04-04 12:45:00.000,2024-04-02,15
C231500000456356,C23150,EDTA DISODIUM,1.01,456356,2024-04-04 17:14:00.000,2024-04-02,15
C39024030000456492,C3902403,Tinosorb M **,122.4,456492,2024-04-04 08:24:00.000,2024-04-02,30
C39024030000456492,C3902403,Tinosorb M **,122.4,456492,2024-04-04 08:24:00.000,2024-04-02,30
C235510000456492,C23551,GLYCEROL COS,40.8,456492,2024-04-04 08:24:00.000,2024-04-02,30
C235510000456492,C23551,GLYCEROL COS,40.8,456492,2024-04-04 08:24:00.000,2024-04-02,30
C215800000456416,C21580,CETEARETH-20 EP,30.3,456416,2024-04-04 05:50:00.000,2024-04-02,30
C215800000456416,C21580,CETEARETH-20 EP,30.3,456416,2024-04-04 05:50:00.000,2024-04-02,30
C229050000456492,C22905,DEXPANTHENOL,20.4,456492,2024-04-04 08:24:00.000,2024-04-02,30
C242500000456415,C24250,ISOPROPYL PALMITATE,40.4,456415,2024-04-05 05:20:00.000,2024-04-03,30
C242500000456415,C24250,ISOPROPYL PALMITATE,40.4,456415,2024-04-05 05:20:00.000,2024-04-03,30
C39024030000454990,C3902403,Tinosorb M **,122.4,454990,2024-04-05 01:51:00.000,2024-04-03,30
C39024030000454990,C3902403,Tinosorb M **,122.4,454990,2024-04-05 01:51:00.000,2024-04-03,30
C39012210000454990,C3901221,Lecithin Type I,10.2,454990,2024-04-05 01:51:00.000,2024-04-03,30
C39012210000454990,C3901221,Lecithin Type I,10.2,454990,2024-04-05 01:51:00.000,2024-04-03,30
C39007990000454990,C3900799,C12-15 Alkyl Benzoate,81.6,454990,2024-04-05 01:51:00.000,2024-04-03,30
C39007990000454990,C3900799,C12-15 Alkyl Benzoate,81.6,454990,2024-04-05 01:51:00.000,2024-04-03,30
C235500000456415,C23550,GLYCEROL,40.4,456415,2024-04-05 05:20:00.000,2024-04-03,30
C235500000456415,C23550,GLYCEROL,40.4,456415,2024-04-05 05:20:00.000,2024-04-03,30
C39025690000454990,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,102.0,454990,2024-04-05 01:51:00.000,2024-04-03,30
C39025690000454990,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,102.0,454990,2024-04-05 01:51:00.000,2024-04-03,30
C222650000456498,C22265,COCOBETAINE JPN,181.8,456498,2024-04-05 18:11:00.000,2024-04-03,30
C222650000456498,C22265,COCOBETAINE JPN,181.8,456498,2024-04-05 18:11:00.000,2024-04-03,30
C229800000456415,C22980,DIMETICONE 20 CST,5.05,456415,2024-04-05 05:20:00.000,2024-04-03,30
C229800000456415,C22980,DIMETICONE 20 CST,5.05,456415,2024-04-05 05:20:00.000,2024-04-03,30
C285000000454990,C28500,TRIETHANOLAMINE,25.092,454990,2024-04-05 01:51:00.000,2024-04-03,30
C285000000454990,C28500,TRIETHANOLAMINE,25.092,454990,2024-04-05 01:51:00.000,2024-04-03,30
C233500000454990,C23350,ETHYLHEXYL TRIAZONE,61.2,454990,2024-04-05 01:51:00.000,2024-04-03,30
C233500000454990,C23350,ETHYLHEXYL TRIAZONE,61.2,454990,2024-04-05 01:51:00.000,2024-04-03,30
