MP_OF,MP CODE,MP NAME,BESOIN (KG),ORDRE PRODUCTION,DATE FABRICATION,DATE PESEE,Temps pesee (15 ou 30 minutes)
C285000000454923,C28500,TRIETHANOLAMINE,2.856,454923,2024-03-28 06:46:00.000,2024-03-25,30
C39007130000454923,C3900713,Dimeticone 5 CS,61.2,454923,2024-03-28 06:46:00.000,2024-03-15,30
C249500000456243,C24950,METHYL GLUCOSE SESQU,35.35,456243,2024-03-28 00:30:00.000,2024-03-18,30
C249500000456244,C24950,METHYL GLUCOSE SESQU,35.35,456244,2024-03-28 11:53:00.000,2024-03-18,15
C39024030000454923,C3902403,Tinosorb M **,40.8,454923,2024-03-28 06:46:00.000,2024-03-20,15
C205430000456243,C20543,ADAPALENE FINORGA/HELSINN NVS,1.01,456243,2024-03-28 00:30:00.000,2024-03-25,30
C205430000456244,C20543,ADAPALENE FINORGA/HELSINN NVS,1.01,456244,2024-03-28 11:53:00.000,2024-03-25,15
C205430000456455,C20543,ADAPALENE FINORGA/HELSINN NVS,1.53,456455,2024-03-28 19:10:00.000,2024-03-25,15
C270460000456455,C27046,POLOXAMER 124 PE,1.02,456455,2024-03-28 19:10:00.000,2024-03-04,30
C270200000456243,C27020,PHENOXYETHANOL,5.05,456243,2024-03-28 00:30:00.000,2024-03-13,30
C270200000456244,C27020,PHENOXYETHANOL,5.05,456244,2024-03-28 11:53:00.000,2024-03-13,15
C39011280000454923,C3901128,XANTHAN GUM  75µm (92%),2.04,454923,2024-03-28 06:46:00.000,2024-03-14,30
C233000000456495,C23300,ETHANOL 96% V/V,303.0,456495,2024-03-28 21:59:00.000,2024-03-20,30
C233050000454923,C23305,ETHANOL 96.0% V/V 215L,204.0,454923,2024-03-28 06:46:00.000,2024-03-21,15
C236800000456359,C23680,GLYCEROL TRIACETATE,4.8085,456359,2024-03-29 17:11:00.000,2024-03-26,30
C233250000456359,C23325,ETHYL ACETATE 200L,68.9217,456359,2024-03-29 17:11:00.000,2024-03-26,30
C231500000456402,C23150,EDTA DISODIUM,0.505,456402,2024-03-29 08:42:00.000,2024-03-26,30
C242670000456402,C24267,IVERMECTINE HOVIONE,11.22,456402,2024-03-29 08:42:00.000,2024-03-26,30
C290100000456359,C29010,AMOROLFINE CHL NV,25.645248,456359,2024-03-29 17:11:00.000,2024-03-26,30
C39011280000454924,C3901128,XANTHAN GUM  75µm (92%),2.04,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39011280000456507,C3901128,XANTHAN GUM  75µm (92%),2.04,456507,2024-03-29 23:58:00.000,2024-03-26,15
C215800000456402,C21580,CETEARETH-20 EP,30.3,456402,2024-03-29 08:42:00.000,2024-03-26,30
C217000000456402,C21700,CETYLIQUE ALCOOL,35.35,456402,2024-03-29 08:42:00.000,2024-03-26,30
C233050000454924,C23305,ETHANOL 96.0% V/V 215L,204.0,454924,2024-03-29 09:52:00.000,2024-03-26,30
C233050000456507,C23305,ETHANOL 96.0% V/V 215L,204.0,456507,2024-03-29 23:58:00.000,2024-03-26,15
C253000000456402,C25300,NA HYDROXYDE,29.29,456402,2024-03-29 08:42:00.000,2024-03-26,30
C284850000454924,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,454924,2024-03-29 09:52:00.000,2024-03-26,30
C284850000456507,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,456507,2024-03-29 23:58:00.000,2024-03-26,15
C255850000456359,C25585,NH4 METHACRYLATCOP A,57.3012,456359,2024-03-29 17:11:00.000,2024-03-26,30
C39024030000454924,C3902403,Tinosorb M **,40.8,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39024030000456507,C3902403,Tinosorb M **,40.8,456507,2024-03-29 23:58:00.000,2024-03-26,15
C273500000456402,C27350,PROPYLENE GLYCOL,20.2,456402,2024-03-29 08:42:00.000,2024-03-26,30
C215350000456402,C21535,CARBOMER1342/PEM TR1 USP,2.02,456402,2024-03-29 08:42:00.000,2024-03-26,30
C39007020000454924,C3900702,dl-alpha-Tocopherol,20.4,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39007020000456507,C3900702,dl-alpha-Tocopherol,20.4,456507,2024-03-29 23:58:00.000,2024-03-26,15
C39007990000454924,C3900799,C12-15 Alkyl Benzoate,169.32,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39007990000456507,C3900799,C12-15 Alkyl Benzoate,169.32,456507,2024-03-29 23:58:00.000,2024-03-26,15
C270680000454924,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,454924,2024-03-29 09:52:00.000,2024-03-26,30
C270680000456507,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456507,2024-03-29 23:58:00.000,2024-03-26,15
C285000000454924,C28500,TRIETHANOLAMINE,2.856,454924,2024-03-29 09:52:00.000,2024-03-26,30
C285000000456507,C28500,TRIETHANOLAMINE,2.856,456507,2024-03-29 23:58:00.000,2024-03-26,15
C39002210000454924,C3900221,VP/EICOSENE COPOLYMER,51.0,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39002210000456507,C3900221,VP/EICOSENE COPOLYMER,51.0,456507,2024-03-29 23:58:00.000,2024-03-26,15
C234000000456359,C23400,ETHANOL ANHYDRE,221.1903,456359,2024-03-29 17:11:00.000,2024-03-26,30
C39025200000454924,C3902520,Trisodium Ethylenediamine Disu,2.04,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39025200000456507,C3902520,Trisodium Ethylenediamine Disu,2.04,456507,2024-03-29 23:58:00.000,2024-03-26,15
C219900000456402,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456402,2024-03-29 08:42:00.000,2024-03-26,30
C242500000456402,C24250,ISOPROPYL PALMITATE,40.4,456402,2024-03-29 08:42:00.000,2024-03-26,30
C235500000456402,C23550,GLYCEROL,40.4,456402,2024-03-29 08:42:00.000,2024-03-26,30
C273000000456402,C27300,PROPYL PARABEN,1.01,456402,2024-03-29 08:42:00.000,2024-03-26,30
C256300000456402,C25630,OLEIQUE ALCOOL,20.2,456402,2024-03-29 08:42:00.000,2024-03-26,30
C280000000456402,C28000,SORBITAN MONOSTEARAT,20.2,456402,2024-03-29 08:42:00.000,2024-03-26,30
C211650000456359,C21165,BUTYL ACETATE 200L,22.8403,456359,2024-03-29 17:11:00.000,2024-03-26,30
C39004930000454924,C3900493,ALPHA-CYCLODEXTRIN,20.4,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39004930000456507,C3900493,ALPHA-CYCLODEXTRIN,20.4,456507,2024-03-29 23:58:00.000,2024-03-26,15
C39005040000454924,C3900504,Dibutyl Adipate,86.7,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39005040000456507,C3900504,Dibutyl Adipate,86.7,456507,2024-03-29 23:58:00.000,2024-03-26,15
C39020190000454924,C3902019,Plantacare 1200 UP **,1.02,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39020190000456507,C3902019,Plantacare 1200 UP **,1.02,456507,2024-03-29 23:58:00.000,2024-03-26,15
C39007130000454924,C3900713,Dimeticone 5 CS,61.2,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39007130000456507,C3900713,Dimeticone 5 CS,61.2,456507,2024-03-29 23:58:00.000,2024-03-26,15
C250000000456402,C25000,METHYL PARABEN,2.02,456402,2024-03-29 08:42:00.000,2024-03-26,30
C233300000454924,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,454924,2024-03-29 09:52:00.000,2024-03-26,30
C233300000456507,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456507,2024-03-29 23:58:00.000,2024-03-26,15
C283500000456402,C28350,STEARYLIQUE ALCOOL,25.25,456402,2024-03-29 08:42:00.000,2024-03-26,30
C39025690000454924,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39025690000456507,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,456507,2024-03-29 23:58:00.000,2024-03-26,15
C229800000456402,C22980,DIMETICONE 20 CST,5.05,456402,2024-03-29 08:42:00.000,2024-03-26,30
C39004870000454924,C3900487,Carbomer Copolymer NF Type A,2.04,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39004870000456507,C3900487,Carbomer Copolymer NF Type A,2.04,456507,2024-03-29 23:58:00.000,2024-03-26,15
C270200000456402,C27020,PHENOXYETHANOL,10.1,456402,2024-03-29 08:42:00.000,2024-03-26,30
C233500000454924,C23350,ETHYLHEXYL TRIAZONE,20.4,454924,2024-03-29 09:52:00.000,2024-03-26,30
C233500000456507,C23350,ETHYLHEXYL TRIAZONE,20.4,456507,2024-03-29 23:58:00.000,2024-03-26,15
C39017990000454924,C3901799,Octinoxate USP,204.0,454924,2024-03-29 09:52:00.000,2024-03-26,30
C39017990000456507,C3901799,Octinoxate USP,204.0,456507,2024-03-29 23:58:00.000,2024-03-26,15
C205360000454918,C20536,ADAPALENE JPN NVS,4.08,454918,2024-03-31 00:00:00.000,2024-03-27,30
C273550000454918,C27355,PROPYLENE GLYCOL JPN,163.2,454918,2024-03-31 00:00:00.000,2024-03-27,30
C210220000454918,C21022,BENZOYL PEROXYD HYD JPN,142.8,454918,2024-03-31 00:00:00.000,2024-03-27,30
C230520000454918,C23052,DIOCTYL Na SULFOSUCCINATE JPN,2.04,454918,2024-03-31 00:00:00.000,2024-03-27,30
C231550000454918,C23155,EDTA DISODIUM JPN,4.08,454918,2024-03-31 00:00:00.000,2024-03-27,30
C270450000454918,C27045,POLOXAMER 124 JPN,8.16,454918,2024-03-31 00:00:00.000,2024-03-27,30
C203000000454918,C20300,ACRYLAMIDE COPOLYMER,163.2,454918,2024-03-31 00:00:00.000,2024-03-27,30
C235520000454918,C23552,GLYCEROL JPN,163.2,454918,2024-03-31 00:00:00.000,2024-03-27,30
C256300000456353,C25630,OLEIQUE ALCOOL,0.2346,456353,2024-04-02 00:30:00.000,2024-03-28,30
C256300000456417,C25630,OLEIQUE ALCOOL,20.2,456417,2024-04-02 09:41:00.000,2024-03-28,15
C256300000456400,C25630,OLEIQUE ALCOOL,0.2346,456400,2024-04-02 10:26:00.000,2024-03-28,15
C256300000456401,C25630,OLEIQUE ALCOOL,0.2346,456401,2024-04-02 21:11:00.000,2024-03-28,15
C270680000456508,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,456508,2024-04-02 15:12:00.000,2024-03-28,30
C273010000456443,C27301,PROPYL PARABEN JPN,0.204,456443,2024-04-02 03:37:00.000,2024-03-28,30
C273010000456444,C27301,PROPYL PARABEN JPN,0.204,456444,2024-04-02 10:32:00.000,2024-03-28,15
C273010000456445,C27301,PROPYL PARABEN JPN,0.204,456445,2024-04-02 19:04:00.000,2024-03-28,15
C254100000456496,C25410,NA LAURETH SULFATE CLOBEX,515.1,456496,2024-04-02 01:50:00.000,2024-03-28,30
C273500000456186,C27350,PROPYLENE GLYCOL,40.4,456186,2024-04-02 00:25:00.000,2024-03-28,30
C273500000456216,C27350,PROPYLENE GLYCOL,142.8,456216,2024-04-02 02:46:00.000,2024-03-28,15
C273500000456417,C27350,PROPYLENE GLYCOL,20.2,456417,2024-04-02 09:41:00.000,2024-03-28,15
C273500000456185,C27350,PROPYLENE GLYCOL,40.4,456185,2024-04-02 21:47:00.000,2024-03-28,15
C270500000456186,C27050,POLOXAMER 182,2.02,456186,2024-04-02 00:25:00.000,2024-03-27,30
C270500000456216,C27050,POLOXAMER 182,7.07,456216,2024-04-02 02:46:00.000,2024-03-27,15
C270500000456185,C27050,POLOXAMER 182,2.02,456185,2024-04-02 21:47:00.000,2024-03-27,15
C39025200000456508,C3902520,Trisodium Ethylenediamine Disu,2.04,456508,2024-04-02 15:12:00.000,2024-03-28,30
C214650000456443,C21465,CARBO 940/POL980 JPN,6.63,456443,2024-04-02 03:37:00.000,2024-03-27,30
C214650000456444,C21465,CARBO 940/POL980 JPN,6.63,456444,2024-04-02 10:32:00.000,2024-03-27,15
C214650000456445,C21465,CARBO 940/POL980 JPN,6.63,456445,2024-04-02 19:04:00.000,2024-03-27,15
C270200000456417,C27020,PHENOXYETHANOL,10.1,456417,2024-04-02 09:41:00.000,2024-03-28,30
C215800000456417,C21580,CETEARETH-20 EP,30.3,456417,2024-04-02 09:41:00.000,2024-03-28,30
C39024030000456508,C3902403,Tinosorb M **,40.8,456508,2024-04-02 15:12:00.000,2024-03-27,30
C267100000456353,C26710,PEG 40 STEARATE,0.7038,456353,2024-04-02 00:30:00.000,2024-03-28,30
C267100000456400,C26710,PEG 40 STEARATE,0.7038,456400,2024-04-02 10:26:00.000,2024-03-28,15
C267100000456401,C26710,PEG 40 STEARATE,0.7038,456401,2024-04-02 21:11:00.000,2024-03-28,15
C214600000456186,C21460,CARBOMER 940/POL 980,8.08,456186,2024-04-02 00:25:00.000,2024-03-27,30
C214600000456216,C21460,CARBOMER 940/POL 980,28.56,456216,2024-04-02 02:46:00.000,2024-03-27,15
C214600000456185,C21460,CARBOMER 940/POL 980,8.08,456185,2024-04-02 21:47:00.000,2024-03-27,15
C215350000456417,C21535,CARBOMER1342/PEM TR1 USP,2.02,456417,2024-04-02 09:41:00.000,2024-03-28,30
C273000000456353,C27300,PROPYL PARABEN,0.02346,456353,2024-04-02 00:30:00.000,2024-03-27,30
C273000000456417,C27300,PROPYL PARABEN,1.01,456417,2024-04-02 09:41:00.000,2024-03-27,15
C273000000456400,C27300,PROPYL PARABEN,0.02346,456400,2024-04-02 10:26:00.000,2024-03-27,15
C273000000456401,C27300,PROPYL PARABEN,0.02346,456401,2024-04-02 21:11:00.000,2024-03-27,15
C270760000456496,C27076,POLYQUATERNIUM 10 CLOBEX,60.6,456496,2024-04-02 01:50:00.000,2024-03-28,30
C264000000456190,C26400,PARAFFINE LIQ110-230,176.75,456190,2024-04-02 05:00:00.000,2024-03-28,30
C222650000456496,C22265,COCOBETAINE JPN,181.8,456496,2024-04-02 01:50:00.000,2024-03-28,30
C235500000456186,C23550,GLYCEROL,40.4,456186,2024-04-02 00:25:00.000,2024-03-27,30
C235500000456353,C23550,GLYCEROL,1.4076,456353,2024-04-02 00:30:00.000,2024-03-27,15
C235500000456216,C23550,GLYCEROL,141.4,456216,2024-04-02 02:46:00.000,2024-03-27,15
C235500000456417,C23550,GLYCEROL,40.4,456417,2024-04-02 09:41:00.000,2024-03-27,15
C235500000456400,C23550,GLYCEROL,1.4076,456400,2024-04-02 10:26:00.000,2024-03-27,15
C235500000456401,C23550,GLYCEROL,1.4076,456401,2024-04-02 21:11:00.000,2024-03-27,15
C235500000456185,C23550,GLYCEROL,40.4,456185,2024-04-02 21:47:00.000,2024-03-27,15
C39025690000456508,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,456508,2024-04-02 15:12:00.000,2024-03-28,30
C285000000456508,C28500,TRIETHANOLAMINE,2.856,456508,2024-04-02 15:12:00.000,2024-03-28,30
C236500000456353,C23650,GLYCEROL STEARATE AE,1.4076,456353,2024-04-02 00:30:00.000,2024-03-28,30
C236500000456400,C23650,GLYCEROL STEARATE AE,1.4076,456400,2024-04-02 10:26:00.000,2024-03-28,15
C236500000456401,C23650,GLYCEROL STEARATE AE,1.4076,456401,2024-04-02 21:11:00.000,2024-03-28,15
C39005040000456508,C3900504,Dibutyl Adipate,86.7,456508,2024-04-02 15:12:00.000,2024-03-27,30
C242000000456353,C24200,ISOPROPYL MYRISTATE,0.9384,456353,2024-04-02 00:30:00.000,2024-03-28,30
C242000000456400,C24200,ISOPROPYL MYRISTATE,0.9384,456400,2024-04-02 10:26:00.000,2024-03-28,15
C242000000456401,C24200,ISOPROPYL MYRISTATE,0.9384,456401,2024-04-02 21:11:00.000,2024-03-28,15
C284850000456508,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,456508,2024-04-02 15:12:00.000,2024-03-27,30
C242500000456417,C24250,ISOPROPYL PALMITATE,40.4,456417,2024-04-02 09:41:00.000,2024-03-27,30
C283500000456417,C28350,STEARYLIQUE ALCOOL,25.25,456417,2024-04-02 09:41:00.000,2024-03-28,30
C242670000456417,C24267,IVERMECTINE HOVIONE,11.22,456417,2024-04-02 09:41:00.000,2024-03-27,30
C220910000456496,C22091,CLOBETASOL PROPIONATE JPN,1.515,456496,2024-04-02 01:50:00.000,2024-03-28,30
C219910000456496,C21991,CITRIQUE ACIDE MONOHYDRATE JPN,7.272,456496,2024-04-02 01:50:00.000,2024-03-27,30
C39011280000456508,C3901128,XANTHAN GUM  75µm (92%),2.04,456508,2024-04-02 15:12:00.000,2024-03-28,30
C207200000456353,C20720,AMANDE HUILE RAFF.,0.4692,456353,2024-04-02 00:30:00.000,2024-03-27,30
C207200000456400,C20720,AMANDE HUILE RAFF.,0.4692,456400,2024-04-02 10:26:00.000,2024-03-27,15
C207200000456401,C20720,AMANDE HUILE RAFF.,0.4692,456401,2024-04-02 21:11:00.000,2024-03-27,15
C207450000456353,C20745,ARACHIDE HUILE RAFFINEE,0.7038,456353,2024-04-02 00:30:00.000,2024-03-28,30
C207450000456400,C20745,ARACHIDE HUILE RAFFINEE,0.7038,456400,2024-04-02 10:26:00.000,2024-03-28,15
C207450000456401,C20745,ARACHIDE HUILE RAFFINEE,0.7038,456401,2024-04-02 21:11:00.000,2024-03-28,15
C229800000456417,C22980,DIMETICONE 20 CST,5.05,456417,2024-04-02 09:41:00.000,2024-03-27,30
C250000000456353,C25000,METHYL PARABEN,0.04692,456353,2024-04-02 00:30:00.000,2024-03-28,30
C250000000456417,C25000,METHYL PARABEN,2.02,456417,2024-04-02 09:41:00.000,2024-03-28,15
C250000000456400,C25000,METHYL PARABEN,0.04692,456400,2024-04-02 10:26:00.000,2024-03-28,15
C250000000456401,C25000,METHYL PARABEN,0.04692,456401,2024-04-02 21:11:00.000,2024-03-28,15
C205000000456186,C20500,ACRYLATES COPOLYMER,20.2,456186,2024-04-02 00:25:00.000,2024-03-27,30
C205000000456216,C20500,ACRYLATES COPOLYMER,71.05,456216,2024-04-02 02:46:00.000,2024-03-27,15
C205000000456185,C20500,ACRYLATES COPOLYMER,20.2,456185,2024-04-02 21:47:00.000,2024-03-27,15
C287500000456190,C28750,VASELINE BLANC VISQ,227.246,456190,2024-04-02 05:00:00.000,2024-03-27,30
C39004870000456508,C3900487,Carbomer Copolymer NF Type A,2.04,456508,2024-04-02 15:12:00.000,2024-03-28,30
C231500000456186,C23150,EDTA DISODIUM,1.01,456186,2024-04-02 00:25:00.000,2024-03-27,30
C231500000456353,C23150,EDTA DISODIUM,0.2346,456353,2024-04-02 00:30:00.000,2024-03-27,15
C231500000456216,C23150,EDTA DISODIUM,3.535,456216,2024-04-02 02:46:00.000,2024-03-27,15
C231500000456417,C23150,EDTA DISODIUM,0.505,456417,2024-04-02 09:41:00.000,2024-03-27,15
C231500000456400,C23150,EDTA DISODIUM,0.2346,456400,2024-04-02 10:26:00.000,2024-03-27,15
C231500000456401,C23150,EDTA DISODIUM,0.2346,456401,2024-04-02 21:11:00.000,2024-03-27,15
C231500000456185,C23150,EDTA DISODIUM,1.01,456185,2024-04-02 21:47:00.000,2024-03-27,15
C231550000456443,C23155,EDTA DISODIUM JPN,0.51,456443,2024-04-02 03:37:00.000,2024-03-28,30
C231550000456444,C23155,EDTA DISODIUM JPN,0.51,456444,2024-04-02 10:32:00.000,2024-03-28,15
C231550000456445,C23155,EDTA DISODIUM JPN,0.51,456445,2024-04-02 19:04:00.000,2024-03-28,15
C233000000456496,C23300,ETHANOL 96% V/V,303.0,456496,2024-04-02 01:50:00.000,2024-03-28,30
C39004930000456508,C3900493,ALPHA-CYCLODEXTRIN,20.4,456508,2024-04-02 15:12:00.000,2024-03-28,30
C39020190000456508,C3902019,Plantacare 1200 UP **,1.02,456508,2024-04-02 15:12:00.000,2024-03-27,30
C233050000456508,C23305,ETHANOL 96.0% V/V 215L,204.0,456508,2024-04-02 15:12:00.000,2024-03-28,30
C39002210000456508,C3900221,VP/EICOSENE COPOLYMER,51.0,456508,2024-04-02 15:12:00.000,2024-03-27,30
C233300000456508,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,456508,2024-04-02 15:12:00.000,2024-03-28,30
C291060000456400,C29106,METHYL 5 AMINOLEVULINATE HCL,4.9266,456400,2024-04-02 10:26:00.000,2024-03-27,30
C291060000456401,C29106,METHYL 5 AMINOLEVULINATE HCL,4.9266,456401,2024-04-02 21:11:00.000,2024-03-27,15
C291050000456353,C29105,METHYL 5 AMINOLEVULINATE HCL,4.9266,456353,2024-04-02 00:30:00.000,2024-03-28,30
C39017990000456508,C3901799,Octinoxate USP,204.0,456508,2024-04-02 15:12:00.000,2024-03-28,30
C230500000456186,C23050,DIOCTYL NA SULFOSUCC,0.505,456186,2024-04-02 00:25:00.000,2024-03-27,30
C230500000456216,C23050,DIOCTYL NA SULFOSUCC,1.8025,456216,2024-04-02 02:46:00.000,2024-03-27,15
C230500000456185,C23050,DIOCTYL NA SULFOSUCC,0.505,456185,2024-04-02 21:47:00.000,2024-03-27,15
C233500000456508,C23350,ETHYLHEXYL TRIAZONE,20.4,456508,2024-04-02 15:12:00.000,2024-03-28,30
C288400000456190,C28840,VITAMINE E,0.0061200000000000004,456190,2024-04-02 05:00:00.000,2024-03-28,30
C287100000456353,C28710,VASELINE BLANCHE METVIX,1.6422,456353,2024-04-02 00:30:00.000,2024-03-27,30
C287100000456400,C28710,VASELINE BLANCHE METVIX,1.6422,456400,2024-04-02 10:26:00.000,2024-03-27,15
C287100000456401,C28710,VASELINE BLANCHE METVIX,1.6422,456401,2024-04-02 21:11:00.000,2024-03-27,15
C210050000456186,C21005,BENZOYL PEROXYD HYD ARKEMA,33.6664,456186,2024-04-02 00:25:00.000,2024-03-28,30
C210050000456216,C21005,BENZOYL PEROXYD HYD ARKEMA,241.4976,456216,2024-04-02 02:46:00.000,2024-03-28,15
C210050000456185,C21005,BENZOYL PEROXYD HYD ARKEMA,33.6664,456185,2024-04-02 21:47:00.000,2024-03-28,15
C39007130000456508,C3900713,Dimeticone 5 CS,61.2,456508,2024-04-02 15:12:00.000,2024-03-27,30
C252310000456496,C25231,NA CITRATE JPN,78.78,456496,2024-04-02 01:50:00.000,2024-03-28,30
C218500000456353,C21850,CHOLESTEROL,0.2346,456353,2024-04-02 00:30:00.000,2024-03-27,30
C218500000456400,C21850,CHOLESTEROL,0.2346,456400,2024-04-02 10:26:00.000,2024-03-27,15
C218500000456401,C21850,CHOLESTEROL,0.2346,456401,2024-04-02 21:11:00.000,2024-03-27,15
C253050000456443,C25305,NA HYDROXYDE JPN,0.7956,456443,2024-04-02 03:37:00.000,2024-03-28,30
C253050000456444,C25305,NA HYDROXYDE JPN,0.7956,456444,2024-04-02 10:32:00.000,2024-03-28,15
C253050000456445,C25305,NA HYDROXYDE JPN,0.7956,456445,2024-04-02 19:04:00.000,2024-03-28,15
C278500000456186,C27850,SILICE COLLOIDAL ANH,0.2121,456186,2024-04-02 00:25:00.000,2024-03-27,30
C278500000456216,C27850,SILICE COLLOIDAL ANH,0.7461,456216,2024-04-02 02:46:00.000,2024-03-27,15
C278500000456185,C27850,SILICE COLLOIDAL ANH,0.2121,456185,2024-04-02 21:47:00.000,2024-03-27,15
C250050000456443,C25005,METHYL PARABEN JPN,0.816,456443,2024-04-02 03:37:00.000,2024-03-28,30
C250050000456444,C25005,METHYL PARABEN JPN,0.816,456444,2024-04-02 10:32:00.000,2024-03-28,15
C250050000456445,C25005,METHYL PARABEN JPN,0.816,456445,2024-04-02 19:04:00.000,2024-03-28,15
C219900000456417,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,456417,2024-04-02 09:41:00.000,2024-03-27,30
C273550000456443,C27355,PROPYLENE GLYCOL JPN,30.6,456443,2024-04-02 03:37:00.000,2024-03-28,30
C273550000456444,C27355,PROPYLENE GLYCOL JPN,30.6,456444,2024-04-02 10:32:00.000,2024-03-28,15
C273550000456445,C27355,PROPYLENE GLYCOL JPN,30.6,456445,2024-04-02 19:04:00.000,2024-03-28,15
C39007990000456508,C3900799,C12-15 Alkyl Benzoate,169.32,456508,2024-04-02 15:12:00.000,2024-03-27,30
C280000000456417,C28000,SORBITAN MONOSTEARAT,20.2,456417,2024-04-02 09:41:00.000,2024-03-27,30
C217000000456417,C21700,CETYLIQUE ALCOOL,35.35,456417,2024-04-02 09:41:00.000,2024-03-26,15
C216600000456353,C21660,CETOSTEARYLIQUE ALCOOL PE,0.9384,456353,2024-04-02 00:30:00.000,2024-03-28,30
C216600000456400,C21660,CETOSTEARYLIQUE ALCOOL PE,0.9384,456400,2024-04-02 10:26:00.000,2024-03-28,15
C216600000456401,C21660,CETOSTEARYLIQUE ALCOOL PE,0.9384,456401,2024-04-02 21:11:00.000,2024-03-28,15
C253000000456186,C25300,NA HYDROXYDE,1.734,456186,2024-04-02 00:25:00.000,2024-03-26,30
C253000000456216,C25300,NA HYDROXYDE,6.2475,456216,2024-04-02 02:46:00.000,2024-03-26,15
C253000000456417,C25300,NA HYDROXYDE,29.29,456417,2024-04-02 09:41:00.000,2024-03-26,15
C253000000456185,C25300,NA HYDROXYDE,1.734,456185,2024-04-02 21:47:00.000,2024-03-26,15
C39007020000456508,C3900702,dl-alpha-Tocopherol,20.4,456508,2024-04-02 15:12:00.000,2024-03-27,30
C250210000456443,C25021,METRONIDAZOLE JPN,7.65,456443,2024-04-02 03:37:00.000,2024-03-27,30
C250210000456444,C25021,METRONIDAZOLE JPN,7.65,456444,2024-04-02 10:32:00.000,2024-03-27,15
C250210000456445,C25021,METRONIDAZOLE JPN,7.65,456445,2024-04-02 19:04:00.000,2024-03-27,15
C214600000456184,C21460,CARBOMER 940/POL 980,8.08,456184,2024-04-03 19:52:00.000,2024-03-29,30
C254500000456250,C25450,NA LAURYL SULFATE,13.332,456250,2024-04-03 17:54:00.000,2024-03-29,30
C270760000456497,C27076,POLYQUATERNIUM 10 CLOBEX,60.6,456497,2024-04-03 21:16:00.000,2024-03-29,30
C288400000456288,C28840,VITAMINE E,0.0061200000000000004,456288,2024-04-03 13:00:00.000,2024-03-29,30
C288400000456289,C28840,VITAMINE E,0.0061200000000000004,456289,2024-04-03 23:00:00.000,2024-03-29,15
C215260000456238,C21526,CARBOMER HOMOPOLYMER (TYPE C),33.66,456238,2024-04-03 01:57:00.000,2024-03-29,30
C287500000456288,C28750,VASELINE BLANC VISQ,227.2448,456288,2024-04-03 13:00:00.000,2024-03-29,30
C287500000456289,C28750,VASELINE BLANC VISQ,227.2448,456289,2024-04-03 23:00:00.000,2024-03-29,15
C217000000456420,C21700,CETYLIQUE ALCOOL,35.35,456420,2024-04-03 07:03:00.000,2024-03-29,30
C217000000456250,C21700,CETYLIQUE ALCOOL,13.332,456250,2024-04-03 17:54:00.000,2024-03-29,15
C205000000456184,C20500,ACRYLATES COPOLYMER,20.2,456184,2024-04-03 19:52:00.000,2024-03-29,30
C229800000456420,C22980,DIMETICONE 20 CST,5.05,456420,2024-04-03 07:03:00.000,2024-03-29,30
C252310000456497,C25231,NA CITRATE JPN,78.78,456497,2024-04-03 21:16:00.000,2024-03-29,30
C273010000456446,C27301,PROPYL PARABEN JPN,0.204,456446,2024-04-03 10:06:00.000,2024-03-29,30
C233500000456506,C23350,ETHYLHEXYL TRIAZONE,20.4,456506,2024-04-03 06:47:00.000,2024-03-29,30
C253000000456238,C25300,NA HYDROXYDE,5.661,456238,2024-04-03 01:57:00.000,2024-03-29,30
C253000000456420,C25300,NA HYDROXYDE,29.29,456420,2024-04-03 07:03:00.000,2024-03-29,15
C253000000456250,C25300,NA HYDROXYDE,0.0,456250,2024-04-03 17:54:00.000,2024-03-29,15
C253000000456184,C25300,NA HYDROXYDE,1.734,456184,2024-04-03 19:52:00.000,2024-03-29,15
